% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=407240, Sun Oct  6 13:26:14 2024, <python>{}</python>
15 90 0.6074768167936018 1 0 0.5377379242773139 1.0
17 102 0.3702045841272514 1 0 0.6666666666666666 1.0
8 48 0.2559443363378572 1 0 0.6666666666666666 1.0
4 24 0.35627594245498945 1 0 0.6666666666666666 1.0
16 96 0.15276402792208446 1 0 0.5342156298846739 1.0
1 6 0.44665774749474413 1 0 0.6666666666666666 1.0
9 54 0.21269262256032528 1 0 0.6666666666666666 1.0
17 102 0.3702045841272514 1 0 0.6666666666666666 1.0
15 90 0.09616533131704341 1 0 0.6666666666666666 1.0
12 72 0.4825120250869184 1 0 0.6666666666666666 1.0
16 96 0.6562173815678655 1 0 0.5377379242773139 1.0
10 60 0.19320331885759268 1 0 0.6666666666666666 1.0
4 24 0.3661471709873852 1 0 0.6666666666666666 1.0
9 54 0.20853308381637603 1 0 0.6666666666666666 1.0
17 102 0.13822360437343012 1 0 0.5342156298846739 1.0
16 96 0.07611735203331783 1 0 0.6666666666666666 1.0
2 12 0.4227374588735195 1 0 0.6666666666666666 1.0
13 78 0.3937799861516231 1 0 0.6666666666666666 1.0
17 102 0.13822360437343012 1 0 0.5342156298846739 1.0
10 60 0.26617756629484823 1 0 0.6666666666666666 1.0
5 30 0.32766048010310134 1 0 0.6666666666666666 1.0
17 102 0.5337294730693122 1 0 0.5377379242773139 1.0
5 30 0.3402555137648906 1 0 0.6666666666666666 1.0
17 102 0.05388361534883889 1 0 0.6666666666666666 1.0
14 84 0.34245574661145123 1 0 0.6666666666666666 1.0
11 66 0.3175092458475607 1 0 0.6666666666666666 1.0
17 102 0.05388361534883889 1 0 0.6666666666666666 1.0
17 102 0.5337294730693122 1 0 0.5377379242773139 1.0
11 66 0.17927576471571907 1 0 0.6666666666666666 1.0
6 36 0.356843592525329 1 0 0.6666666666666666 1.0
3 18 0.34536408213879377 1 0 0.6666666666666666 1.0
15 90 0.40112725679842864 1 0 0.6666666666666666 1.0
6 36 0.35729661798174905 1 0 0.6666666666666666 1.0
12 72 0.16187736809070985 1 0 0.6666666666666666 1.0
12 72 0.32898689217641913 1 0 0.6666666666666666 1.0
16 96 0.49822894886918256 1 0 0.6666666666666666 1.0
7 42 0.35504418869165427 1 0 0.6666666666666666 1.0
13 78 0.14777784466397587 1 0 0.6666666666666666 1.0
7 42 0.33065594555845046 1 0 0.6666666666666666 1.0
4 24 0.34153112641993694 1 0 0.6666666666666666 1.0
8 48 0.4446304205534811 1 0 0.6666666666666666 1.0
17 102 0.46920643198752493 1 0 0.6666666666666666 1.0
13 78 0.4268666892150384 1 0 0.6666666666666666 1.0
17 102 0.46920643198752493 1 0 0.6666666666666666 1.0
14 84 0.13774614003782565 1 0 0.6666666666666666 1.0
9 54 0.5247265930479591 1 0 0.6666666666666666 1.0
8 48 0.33651558355874356 1 0 0.6666666666666666 1.0
15 90 0.15290288827248422 1 0 0.6666666666666666 1.0
5 30 0.3250884344969998 1 0 0.6666666666666666 1.0
14 84 0.32644795199442933 1 0 0.6666666666666666 1.0
10 60 0.4489951191354298 1 0 0.6666666666666666 1.0
16 96 0.17813654663171746 1 0 0.6666666666666666 1.0
9 54 0.3309400711887293 1 0 0.6666666666666666 1.0
11 66 0.4302688191154179 1 0 0.6666666666666666 1.0
6 36 0.4354967439613564 1 0 0.6666666666666666 1.0
15 90 0.34553179009656393 1 0 0.6666666666666666 1.0
17 102 0.22884532724342135 1 0 0.6666666666666666 1.0
17 102 0.22884532724342135 1 0 0.6666666666666666 1.0
12 72 0.3887523721692646 1 0 0.6666666666666666 1.0
10 60 0.2970792999764689 1 0 0.6666666666666666 1.0
16 96 0.2989795221524639 1 0 0.6666666666666666 1.0
7 42 0.4408047562311398 1 0 0.6666666666666666 1.0
13 78 0.3599236263573657 1 0 0.6666666666666666 1.0
14 84 0.2917619544346526 1 0 0.6666666666666666 1.0
11 66 0.23838940869056385 1 0 0.6666666666666666 1.0
17 102 0.224724385397026 1 0 0.6666666666666666 1.0
8 48 0.3249580312352749 1 0 0.6666666666666666 1.0
17 102 0.224724385397026 1 0 0.6666666666666666 1.0
15 90 0.2662316543317658 1 0 0.6666666666666666 1.0
12 72 0.2158665408448098 1 0 0.6666666666666666 1.0
16 96 0.23914531541471892 1 0 0.6666666666666666 1.0
9 54 0.2666828601805406 1 0 0.6666666666666666 1.0
17 102 0.22406475104047166 1 0 0.6666666666666666 1.0
17 102 0.22406475104047166 1 0 0.6666666666666666 1.0
13 78 0.19144648615865942 1 0 0.6666666666666666 1.0
10 60 0.2695040057095407 1 0 0.6666666666666666 1.0
14 84 0.1733783225440013 1 0 0.6666666666666666 1.0
11 66 0.2140214118028446 1 0 0.6666666666666666 1.0
15 90 0.17497269984219022 1 0 0.6666666666666666 1.0
12 72 0.20948677949642158 1 0 0.6666666666666666 1.0
16 96 0.15977416027187313 1 0 0.6666666666666666 1.0
13 78 0.19047918811020575 1 0 0.6666666666666666 1.0
14 84 0.17102882454725965 1 0 0.6666666666666666 1.0
17 102 0.20489835971001455 1 0 0.6666666666666666 1.0
17 102 0.20489835971001455 1 0 0.6666666666666666 1.0
15 90 0.13257591551022477 1 0 0.6666666666666666 1.0
16 96 0.11547526241309268 1 0 0.6666666666666666 1.0
17 102 0.10157682719010862 1 0 0.6666666666666666 1.0
17 102 0.10157682719010862 1 0 0.6666666666666666 1.0
